date_time,absolute_humidity,deg_C,relative_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_benzene,target_carbon_monoxide,target_nitrogen_oxides,month,week,is_weekend,hour
2010/10/10 16:00,1.7877,19,79.9,1198.9,874.6,831,1531,819.1,7,1.8,248.9,10,40,1,16
2010/10/10 17:00,1.7695,21.2,73.1,1188.7,925.6,751.4,1530.7,805.6,7.3,1.7,226.2,10,40,1,17
2010/10/10 18:00,1.7014,22.4,65.9,1167.9,933.3,777,1633.6,883.1,8.1,2,256.9,10,40,1,18
2010/10/10 19:00,1.6914,20.3,70.3,1087.2,955.5,755,1531.7,942.4,8.1,2.2,314,10,40,1,19
2010/10/10 20:00,1.6848,20.6,63,1038.7,941.2,712,1639,988,8.4,1.7,251,10,40,1,20
2010/10/10 21:00,1.6719,20.4,70,1111.9,800.7,789.9,1441.1,864.4,6,1.2,166.3,10,40,1,21
2010/10/10 22:00,1.6585,20.4,64,1026.2,852.4,805.4,1450.6,830,6.4,1.4,190.6,10,40,1,22
2010/10/10 23:00,1.6507,21.7,71.8,1105.2,796.1,768,1518,936.6,6.3,1.4,179.8,10,40,1,23
2010/10/11 0:00,1.6384,20.3,73.3,1007.8,759.8,831,1502,802.6,6.2,1.2,126.7,10,41,0,0
2010/10/11 1:00,1.5901,19.2,72,1010.8,762.3,762.2,1517,811.9,6.2,1.4,129.6,10,41,0,1
2010/10/11 2:00,1.5663,19,71.8,775.5,541.4,1191,1367.1,488,1.5,0.5,36.3,10,41,0,2
2010/10/11 3:00,1.5885,17.5,73.8,852.8,569.2,1201,1225.8,474.2,1.6,0.4,38.6,10,41,0,3
2010/10/11 4:00,1.5795,18.4,77.7,838.5,599,1207.3,1334.2,507,1.8,0.4,31.7,10,41,0,4
2010/10/11 5:00,1.5945,18,76.9,884.9,713,975.1,1288,646.8,3.3,0.6,83.7,10,41,0,5
2010/10/11 6:00,1.5918,19.7,70.4,1009.8,873.6,719.2,1382,920,7.6,1,154.2,10,41,0,6
2010/10/11 7:00,1.5821,20.2,73.8,1379.7,1279.7,547.8,1850.2,1202.8,19.2,3,329.3,10,41,0,7
2010/10/11 8:00,1.5567,21,63.9,1326,1387.7,499,2089.3,1367.1,23.8,3.7,351.4,10,41,0,8
2010/10/11 9:00,1.5638,19.3,64.1,1405.4,1400.7,465.5,2049,1560,25.1,4.5,565,10,41,0,9
2010/10/11 10:00,1.6192,20,77.1,1299.9,1237.3,575.3,1771.1,1331.8,16.8,3.4,509.2,10,41,0,10
2010/10/11 11:00,1.607,20,73.8,1250.1,1100.3,653.5,1720.4,1198.1,12.4,2.4,441,10,41,0,11
2010/10/11 12:00,1.5795,19.6,61.4,1200.5,1131.9,637.4,1772.8,1124.2,15.7,2.6,352.5,10,41,0,12
2010/10/11 13:00,1.5832,19.2,70.1,1319.9,1260.5,529.2,1910.5,1238,18.7,3.2,375.4,10,41,0,13
2010/10/11 14:00,1.6074,20.4,66.1,1283.7,1253.5,543.4,1737.6,1190.2,17.4,3.3,452.9,10,41,0,14
2010/10/11 15:00,1.4942,21,57,1155.4,1052.8,672,1750.4,1107.8,14.5,2.6,362.6,10,41,0,15
2010/10/11 16:00,1.4642,22.5,51.5,1329.1,1235.5,556.8,1886.6,1305.2,18.8,3.3,378.8,10,41,0,16
2010/10/11 17:00,1.5115,20.2,55,1420.6,1414.7,474,1947.7,1478,25.8,4.8,445.5,10,41,0,17
2010/10/11 18:00,1.4898,21.8,57.1,1259.7,1261.1,488.2,1867.7,1489.3,22.4,4.6,452.5,10,41,0,18
2010/10/11 19:00,1.4711,18.5,64.8,1271,1361.7,553.1,1977.6,1400.7,21.4,4.2,380.2,10,41,0,19
2010/10/11 20:00,1.4769,20.3,65.1,1145.7,1208.7,556.5,1803.5,1469.2,15.9,3,349.7,10,41,0,20
2010/10/11 21:00,1.4672,20,58.9,1094.1,947.5,728,1602.7,1124,10,1.8,217.3,10,41,0,21
2010/10/11 22:00,1.4415,19.4,64.8,1046.4,868.6,772.7,1448.8,1072.2,8.5,1.8,218.4,10,41,0,22
2010/10/11 23:00,1.3032,17.5,58.5,923.4,799.7,786.8,1436.2,916.2,6.7,1.4,141.6,10,41,0,23
2010/10/12 0:00,1.311,18.5,61.9,920.1,722.9,919,1326.6,751.4,5.2,1.1,114.1,10,41,0,0
2010/10/12 1:00,1.343,17.2,62.6,907,727.2,878.4,1398.8,772.1,4.4,1,87.4,10,41,0,1
2010/10/12 2:00,1.3529,17.2,61.2,776.6,616.7,1168,1213.1,640.5,2.2,0.5,56.8,10,41,0,2
2010/10/12 3:00,1.3952,17.6,68.2,781.8,572.9,1018.4,1248,730.3,2.3,0.6,62.4,10,41,0,3
2010/10/12 4:00,1.3674,16.7,64.1,765.2,692.6,977.6,1258.6,719,3.2,0.5,56.6,10,41,0,4
2010/10/12 5:00,1.2772,17.9,67.4,899.8,676.8,1031.1,1285.8,689,3.9,0.7,101.8,10,41,0,5
2010/10/12 6:00,1.2276,18.9,62.4,925.6,753.3,854.6,1274.6,843.4,5.9,1.3,247.9,10,41,0,6
2010/10/12 7:00,1.2151,17.8,58.4,1101,1132.2,624,1666.5,1050.2,14.1,2.5,492,10,41,0,7
2010/10/12 8:00,1.1751,18.8,56.1,1157.1,1118.2,609.1,1609.9,1136.3,15.2,2.8,439.4,10,41,0,8
2010/10/12 9:00,1.1645,18.3,55.3,1018.2,926.2,826.8,1328.1,894,7.8,1.6,174.5,10,41,0,9
2010/10/12 10:00,1.1547,19.1,54.2,1018,912.8,832.1,1398.7,868.3,8.7,1.6,183.9,10,41,0,10
2010/10/12 11:00,1.1148,20.3,50.6,971.6,911,785.1,1297.2,863.3,8.1,1.6,159.2,10,41,0,11
2010/10/12 12:00,1.1126,21,46.3,935.8,995.3,757.5,1340.4,868.6,9.4,1.9,176,10,41,0,12
2010/10/12 13:00,1.1,19.5,43.2,1074.3,989.8,685.8,1589.7,997.4,12.3,2.2,215.9,10,41,0,13
2010/10/12 14:00,1.0927,18.7,52.1,947.6,857.5,850.8,1324,862.8,7.6,1.4,167.9,10,41,0,14
2010/10/12 15:00,1.0832,17.5,50.6,974.4,942.9,840.5,1308.1,843.5,7.5,1.5,181.5,10,41,0,15
2010/10/12 16:00,1.0711,18.1,52.1,926.4,947.6,850.7,1338.7,747.7,8.3,1.4,169.5,10,41,0,16
2010/10/12 17:00,1.0503,17.4,52,1014,1022.1,766.5,1401.6,915.1,11,2,188.8,10,41,0,17
2010/10/12 18:00,1.0455,17,56.2,1078.5,1010.9,672.6,1420.8,967.6,12.6,2.3,245.8,10,41,0,18
2010/10/12 19:00,1.0212,15.5,56.8,1034,1208.4,643.2,1671.6,1052.6,14.1,3.1,257.2,10,41,0,19
2010/10/12 20:00,1.0008,16,56.5,890,861.8,880,1350.4,818.3,6.4,1.3,193.8,10,41,0,20
2010/10/12 21:00,0.9971,16.4,55.4,809.3,721.7,940.5,1243.4,593.3,4.6,0.9,139.9,10,41,0,21
2010/10/12 22:00,0.985,15.8,57,800.6,751.8,957.1,1120.6,632.4,4.3,0.9,116.9,10,41,0,22
2010/10/12 23:00,0.9777,14.2,54.3,857.5,619.5,1020.3,1091.3,577.5,3.1,0.8,96.7,10,41,0,23
2010/10/13 0:00,0.9662,15.4,60.8,754.6,576,1082.5,1166,531.4,2.1,0.6,73.6,10,41,0,0
2010/10/13 1:00,0.9517,14.3,58.2,717.1,570.2,1276,1067,497.1,1.5,0.5,59.4,10,41,0,1
2010/10/13 2:00,0.9428,13.7,55.4,715.8,489.8,1362.2,1118.2,420.8,0.9,0.4,44.6,10,41,0,2
2010/10/13 3:00,0.9416,14.5,57,697,461.8,1448.9,1081.5,413.7,0.5,0.3,30.2,10,41,0,3
2010/10/13 4:00,0.9413,15.1,60.8,673.6,458,1653.6,1033.9,384.2,0.6,0.3,31.9,10,41,0,4
2010/10/13 5:00,0.9501,14.2,56.1,689.7,452,1395.9,1098,399.8,0.7,0.4,33.7,10,41,0,5
2010/10/13 6:00,0.9564,15.3,60.8,845.9,634.9,1168.8,1163.8,522.2,2.1,0.5,74.9,10,41,0,6
2010/10/13 7:00,0.9404,13.3,54.6,860.2,848,889.8,1233.8,697.5,5.6,1.1,161.1,10,41,0,7
2010/10/13 8:00,0.9294,14.3,58.3,915.1,825.2,878,1259.3,794.9,6,1.1,170.9,10,41,0,8
2010/10/13 9:00,0.9246,15.1,53.2,869.1,849.4,890.8,1194.1,772.2,5.7,1.5,280.3,10,41,0,9
2010/10/13 10:00,0.9289,15.8,46.4,890.8,752.7,969.3,1197.6,760,5.2,1.2,261.3,10,41,0,10
2010/10/13 11:00,0.9387,16.9,50,957.5,818.9,910.5,1347.2,889.3,6.9,1.5,181.6,10,41,0,11
2010/10/13 12:00,0.9401,17.1,45.2,963.9,930.3,760.7,1333.1,851.8,7.2,1.4,191.1,10,41,0,12
2010/10/13 13:00,0.9474,17.4,48.8,876.1,853.6,815.4,1300.9,719.1,6.9,1.4,181.2,10,41,0,13
2010/10/13 14:00,0.955,18.1,46.9,895.8,855.4,847.6,1361.9,797.7,7.3,1.5,190.1,10,41,0,14
2010/10/13 15:00,0.9489,15.5,55.2,911.9,753.3,918.8,1169.9,722.3,6.2,1.2,175.1,10,41,0,15
2010/10/13 16:00,1.0154,15,61.6,1043,864.5,826.8,1415.4,910,8.1,1.6,190.1,10,41,0,16
2010/10/13 17:00,0.9572,14.7,57,991.8,1083.3,740.5,1395.8,953.5,11.2,2,278.3,10,41,0,17
2010/10/13 18:00,0.9459,14.8,52.4,1000.6,943.7,759,1356.3,989.1,10.4,2,281.5,10,41,0,18
2010/10/13 19:00,0.9626,15.4,60.7,980.2,1051,723.7,1344.2,1009.8,10.4,2,311.4,10,41,0,19
2010/10/13 20:00,0.9603,14.5,59.6,877,875.7,859,1248.3,908.8,7.2,1.6,177.1,10,41,0,20
2010/10/13 21:00,0.9581,15.8,59.4,802.6,688.1,979.7,1134.6,687.8,4.2,0.9,137.7,10,41,0,21
2010/10/13 22:00,0.9521,14.4,57.7,855.5,677.1,1013,1221,690.2,3.9,1,122.1,10,41,0,22
2010/10/13 23:00,0.9564,15.6,56.5,893.4,725.9,964.2,1129.6,655.6,3.7,0.8,110.9,10,41,0,23
2010/10/14 0:00,0.9673,14,54.6,852.4,697.8,943.8,1137.1,732.4,3.8,0.9,104.1,10,41,0,0
2010/10/14 1:00,0.9554,14.2,55.8,778.1,608,1077.2,1190.4,566.5,2.2,0.6,75.5,10,41,0,1
2010/10/14 2:00,0.9474,14.9,59.8,747.4,495.9,1373,1063.3,469,1,0.4,53.7,10,41,0,2
2010/10/14 3:00,0.9394,15.4,55.2,693.5,463.7,1477,1086.3,411.7,0.8,0.4,34.1,10,41,0,3
2010/10/14 4:00,0.9439,15.6,52.6,757.1,489.2,1464.7,1092.8,432,0.8,0.4,37.9,10,41,0,4
2010/10/14 5:00,0.9541,14.9,56.8,717.2,522.2,1311.8,1058.3,482.1,1.2,0.4,61.6,10,41,0,5
2010/10/14 6:00,0.9589,14.3,52.5,871.1,682.9,1058.4,1189,628.8,3.3,0.7,103.4,10,41,0,6
2010/10/14 7:00,0.9684,15.1,56.9,1068.2,1004.7,742.8,1523.6,988.8,9.5,1.9,247.3,10,41,0,7
2010/10/14 8:00,0.9725,15.8,58.2,1053.1,1136.1,672.2,1580.8,1035.1,13.6,2.4,296.7,10,41,0,8
2010/10/14 9:00,0.9809,16,55.4,962.6,956.5,694.7,1330.6,1091.8,10.1,1.9,289,10,41,0,9
2010/10/14 10:00,0.9964,21.6,40.1,920.7,998.5,776,1440.5,917,8.7,1.6,260.7,10,41,0,10
2010/10/14 11:00,1.0234,22.1,37.4,1053.5,865,740.7,1437.4,926.2,8.2,1.5,174.7,10,41,0,11
2010/10/14 12:00,1.0399,20,41.2,1019.5,997,746,1369.9,915.1,10.1,2,210,10,41,0,12
2010/10/14 13:00,1.097,22,41.4,1031,898.4,675.2,1373.7,972.2,10.1,1.9,212.3,10,41,0,13
2010/10/14 14:00,1.1508,19.7,48.2,1072.5,1017.5,688.5,1530,1117,11.2,2.1,213.6,10,41,0,14
2010/10/14 15:00,1.1635,21.5,44.9,1107.4,952.3,631.5,1537,1153.5,10.8,2,201.4,10,41,0,15
2010/10/14 16:00,1.1837,21.5,45.3,1110,1012.9,739.4,1522.1,1072.6,10.1,1.7,196.3,10,41,0,16
2010/10/14 17:00,1.2811,19.1,54.9,1170.2,1064,659.5,1664.5,1180.5,11.9,2.1,234.7,10,41,0,17
2010/10/14 18:00,1.3036,19.9,58.4,1223.1,1157.7,596.6,1614.7,1160,14.7,2.7,303.3,10,41,0,18
2010/10/14 19:00,1.3195,17.9,56,1366.8,1390.2,569.2,1868.9,1496.7,21.4,4.1,305.2,10,41,0,19
2010/10/14 20:00,1.3803,18.5,73.4,1286,1261.7,558.5,1894.2,1309.5,17.7,3.7,349.9,10,41,0,20
2010/10/14 21:00,1.4243,16.7,81.7,972.8,863.3,769,1508.6,900.2,7.4,1.4,194.4,10,41,0,21
2010/10/14 22:00,1.4491,15.8,71.9,892.1,708.8,884,1295.5,797,4.6,1,142.3,10,41,0,22
2010/10/14 23:00,1.4039,14.9,82,966,786.2,871.7,1390.3,718.8,5,1.2,142.1,10,41,0,23
2010/10/15 0:00,1.4009,16,80.7,1072.6,887,762.3,1502.5,909.3,7.5,1.5,138.1,10,41,0,0
2010/10/15 1:00,1.4005,14.8,83.8,934,715.4,915.1,1264.3,764.6,4.5,0.8,97.9,10,41,0,1
2010/10/15 2:00,1.3794,13.5,80.4,836.1,655.5,1087.8,1314.8,675,3.1,0.7,77.3,10,41,0,2
2010/10/15 3:00,1.3792,15.3,82.3,872.4,572.3,1113.8,1278.2,655.2,2,0.5,55.8,10,41,0,3
2010/10/15 4:00,1.3605,14.9,77.8,889.3,591.9,1086,1334.5,635.2,2.4,0.5,69.1,10,41,0,4
2010/10/15 5:00,1.3735,14.9,82.7,835,721.9,1031.7,1298.9,724.1,3.4,0.7,87.9,10,41,0,5
2010/10/15 6:00,1.3706,14.6,82.1,1073.1,947.7,710.5,1452.7,1037.9,9.3,1.9,283,10,41,0,6
2010/10/15 7:00,1.3428,14.8,82,1263.9,1324.1,538.6,1934.3,1311,20.5,3.7,436.9,10,41,0,7
2010/10/15 8:00,1.3527,14.8,77.9,1408.2,1398.7,550.1,2000.3,1459.1,22.9,3.9,380.7,10,41,0,8
2010/10/15 9:00,1.3876,17.5,73,1349,1362.8,491,1844,1462.9,23.6,4.2,400.5,10,41,0,9
2010/10/15 10:00,1.3543,22.2,51.8,1303,1269.8,537.5,1812.8,1421.7,17.2,3.1,324.7,10,41,0,10
2010/10/15 11:00,1.3184,25.4,43.5,1065.8,1189.3,619.8,1659,1051.8,14.5,2.2,249.1,10,41,0,11
2010/10/15 12:00,1.2989,22.9,47.6,1138.5,1195,638.6,1659.2,1090.7,15.8,2.5,266.6,10,41,0,12
2010/10/15 13:00,1.4673,21.5,64.6,1256.4,1321.8,543.2,1898.2,1333.5,18.8,2.9,275.5,10,41,0,13
2010/10/15 14:00,1.1421,21.9,38,1003,1074.2,711.4,1517,945.6,13.6,2.4,236.6,10,41,0,14
2010/10/15 15:00,1.1172,23.7,38.7,1208.7,1193.3,597,1705.9,1173.1,18.1,3.1,293.3,10,41,0,15
2010/10/15 16:00,1.129,20.4,45.8,1233.3,1408.6,513,1824.6,1388,23.8,3.7,338.9,10,41,0,16
2010/10/15 17:00,1.1878,19.9,49.5,1345.4,1440.3,514.1,1860.5,1431.4,23.4,4.5,356,10,41,0,17
2010/10/15 18:00,1.216,19,53.6,1229.9,1409.1,517.4,1818.8,1423.9,21,3.7,329.7,10,41,0,18
2010/10/15 19:00,1.2477,20.9,54.1,1066.8,1074.2,635,1577.1,1198,14.7,2.5,265.9,10,41,0,19
2010/10/15 20:00,1.2623,19.2,52.1,1114.7,1024.1,661.4,1416.4,1084.4,11.1,2.1,213.3,10,41,0,20
2010/10/15 21:00,1.2817,18.8,56.8,896.3,720,865.9,1316.3,714.4,5.4,1.1,141.3,10,41,0,21
2010/10/15 22:00,1.288,14.4,74.4,1040.9,899.9,793.3,1306.6,702.7,6.3,1.5,158.4,10,41,0,22
2010/10/15 23:00,1.2921,15.3,65.6,879.8,756,901.4,1232.3,644.5,4.6,1,141.7,10,41,0,23
2010/10/16 0:00,1.346,14.8,77.9,1047.6,856.4,783.8,1366.1,775.2,6.9,1.6,153.7,10,41,1,0
2010/10/16 1:00,1.3399,14.9,84.6,957.3,745.8,835,1352.5,727.7,5.2,1.1,119.1,10,41,1,1
2010/10/16 2:00,1.3414,14.1,80.7,808.2,662,1033,1249,599.4,3.1,0.7,78.1,10,41,1,2
2010/10/16 3:00,1.3493,13.9,83.7,916,664.3,995.9,1312.7,696.7,3.8,0.8,94.3,10,41,1,3
2010/10/16 4:00,1.3333,14.7,83.1,841.7,706.6,940.9,1214.1,634.4,3.8,0.8,84.9,10,41,1,4
2010/10/16 5:00,1.3221,15.1,78.9,926,776.9,838.9,1285.2,751.4,4.8,0.9,144.6,10,41,1,5
2010/10/16 6:00,1.3082,13.9,79,1019.6,817,799.9,1375.1,902.3,7,1.2,171,10,41,1,6
2010/10/16 7:00,1.2672,15.9,72.6,1070.2,886,750.5,1402.6,861.2,7.8,1.4,190.8,10,41,1,7
2010/10/16 8:00,1.2658,14.9,72.5,1090.3,993.6,667,1616.1,1101.9,12.6,2.4,268.5,10,41,1,8
2010/10/16 9:00,1.2282,16.7,66,1020.5,944.7,678,1468.5,971.8,9.2,1.9,235.1,10,41,1,9
2010/10/16 10:00,1.0727,20.4,42,1079.4,1018.7,763.6,1356.5,890.9,9.2,1.8,158.8,10,41,1,10
2010/10/16 11:00,1.0154,23.1,39.3,887.4,900.9,778.3,1342,808.1,8.8,1.6,165.6,10,41,1,11
2010/10/16 12:00,0.9745,20.9,43.4,931.3,848.4,829.6,1262.2,659.2,6.5,1.3,164.7,10,41,1,12
2010/10/16 13:00,1.0663,20.6,46.5,898.4,878.8,761.7,1354,689.1,8.1,1.5,169.9,10,41,1,13
2010/10/16 14:00,0.9107,19.8,37.4,874.6,744.4,980.2,1208.5,512,4.7,1,132.6,10,41,1,14
2010/10/16 15:00,0.9164,20.3,35.2,846.4,796.9,940.8,1258.7,542.9,5.8,1.2,163.6,10,41,1,15
2010/10/16 16:00,0.9329,22.9,35.7,1005,964.1,825,1293.6,746.7,8.2,1.7,155.1,10,41,1,16
2010/10/16 17:00,0.9665,18.5,41.2,986.1,919.7,816,1332,766.1,8.1,1.7,160.1,10,41,1,17
2010/10/16 18:00,1.0158,18.2,45.4,1134.5,1129.2,722.8,1626,1103.6,13.7,2.7,250.9,10,41,1,18
2010/10/16 19:00,1.1545,17.9,56.9,984.9,900.5,818.5,1360.3,891,9.7,1.9,181.9,10,41,1,19
2010/10/16 20:00,1.2554,13.8,80,1097,830.5,794.4,1369.1,831,7.7,1.7,178.3,10,41,1,20
2010/10/16 21:00,1.3409,14,82.8,1002.9,838.4,829.4,1363.2,812.2,6.4,1.2,173.9,10,41,1,21
2010/10/16 22:00,1.2987,18.1,69.4,942,712,979,1342.1,778,4.2,0.9,116.2,10,41,1,22
2010/10/16 23:00,1.2755,15.1,77.6,980.5,771.8,892.8,1271.2,642.6,4.2,1,136.8,10,41,1,23
2010/10/17 0:00,1.2753,15.7,68.5,862.3,640.6,1106.8,1252.6,590.4,2.5,0.7,65.8,10,41,1,0
2010/10/17 1:00,1.3031,17.2,68.2,915.8,588.7,1118.9,1284.2,554.4,2.6,0.6,63.6,10,41,1,1
2010/10/17 2:00,1.3557,14.9,74.2,956.9,684,1050.5,1254.7,622.2,3.8,0.8,92.1,10,41,1,2
2010/10/17 3:00,1.3436,16.7,79.3,875.5,724.5,984,1309,574,3.7,0.8,82.1,10,41,1,3
2010/10/17 4:00,1.2549,15.7,73.7,759.8,583.9,1108.8,1141.1,479.4,2.3,0.5,60.7,10,41,1,4
2010/10/17 5:00,1.2032,15.9,72.4,778.1,546.8,1241.3,1202.6,421,1.7,0.5,62.6,10,41,1,5
2010/10/17 6:00,1.1884,13.6,71.4,835.3,565.2,1159.7,1238.3,512.1,2,0.5,66.5,10,41,1,6
2010/10/17 7:00,1.1103,15.7,58.4,741.7,567.8,1157.4,1159.3,448.3,2.1,0.5,73.2,10,41,1,7
2010/10/17 8:00,1.0911,14.8,62.8,831.2,701.2,1009,1347.8,596.9,4.9,1,151.7,10,41,1,8
2010/10/17 9:00,1.1332,18.1,54.6,987.8,752.4,894.7,1275.6,717,5.2,1.1,149.5,10,41,1,9
2010/10/17 10:00,1.1404,19,55,998.1,867,888.3,1378,781.7,7,1.3,154.6,10,41,1,10
2010/10/17 11:00,1.0798,21.9,42.2,937.5,796.4,891,1380.1,717.9,5.8,1.1,146.2,10,41,1,11
2010/10/17 12:00,1.0156,21.4,39.1,998.4,848,883.3,1305,651.9,6.7,1.4,153,10,41,1,12
2010/10/17 13:00,1.0309,21,40,956,1071,744,1507.6,729.4,10.9,1.9,153.7,10,41,1,13
2010/10/17 14:00,0.9768,22,38.8,979,1120.4,673,1531.9,782.8,11.8,2,156.6,10,41,1,14
2010/10/17 15:00,0.9253,21,35.9,834.6,733,959,1108.3,469.6,4.8,1,137.7,10,41,1,15
2010/10/17 16:00,0.9621,23.3,35.6,912.1,715.2,923.5,1236.2,539.6,5.3,1.1,154.5,10,41,1,16
2010/10/17 17:00,0.9866,20.3,41.1,1084.6,1082.7,725.7,1510,832,12.1,2.3,159.7,10,41,1,17
2010/10/17 18:00,0.9489,19.8,40.3,1088.9,1068.1,756.5,1486.2,895,11.8,2.2,187.1,10,41,1,18
2010/10/17 19:00,0.9538,18,47.4,1116,1041.8,676.4,1355,1018.5,12.8,2.4,243.7,10,41,1,19
2010/10/17 20:00,0.9837,17.6,49.8,1028.2,1016.4,736,1428.9,990,9.3,1.8,277,10,41,1,20
2010/10/17 21:00,1.0271,14.7,55.3,916.5,855.4,814,1306.6,938.3,8.2,1.5,180.3,10,41,1,21
2010/10/17 22:00,1.0413,16.4,55.5,944.5,824.5,856.8,1387,797.9,7,1.4,173.3,10,41,1,22
2010/10/17 23:00,1.0574,16.4,60.6,996.9,922.1,799.9,1397.8,857.8,8.3,1.6,182.9,10,41,1,23
2010/10/18 0:00,1.0676,15.8,62.3,906.4,768.3,866.7,1214.4,726.3,5.5,1,125,10,42,0,0
2010/10/18 1:00,1.073,14.1,59.8,821.8,702.7,958.4,1209.6,692.6,4.1,0.8,102.9,10,42,0,1
2010/10/18 2:00,1.0788,15.2,62.8,772.2,620.1,1071.4,1247.6,662.5,2.4,0.5,73.2,10,42,0,2
2010/10/18 3:00,1.0581,13.7,71,767.6,577.2,1152.4,1123.3,573.7,1.7,0.4,67.1,10,42,0,3
2010/10/18 4:00,1.0672,13.5,67,808.1,575.7,1107.6,1097,585.2,1.7,0.4,68.6,10,42,0,4
2010/10/18 5:00,1.0703,14.7,69.4,841.5,614.7,1095.5,1170.8,674.5,2.9,0.7,101.2,10,42,0,5
2010/10/18 6:00,1.0699,12.7,68.4,1041.3,975.4,721,1439.2,981.6,9.2,1.7,325.7,10,42,0,6
2010/10/18 7:00,1.0711,12.9,71.1,1212.3,1305.8,576,1636.5,1271,21.8,3.8,427.3,10,42,0,7
2010/10/18 8:00,1.0773,13.4,66.5,1233.1,1458.3,478,1827.5,1374.6,28.4,4.6,411.1,10,42,0,8
2010/10/18 9:00,1.0947,16.5,56.6,1210.6,1193.1,591.4,1549.4,1205.3,18.2,3.4,330.2,10,42,0,9
2010/10/18 10:00,1.1199,20.7,47.3,1057,1191.4,620.2,1445,1253.5,13.5,2.3,267.9,10,42,0,10
2010/10/18 11:00,1.1659,22.4,49.1,1142.1,1191,557.1,1580.8,1354.4,16.1,2.8,340.3,10,42,0,11
2010/10/18 12:00,1.1427,21.8,43.6,1232.8,1108.3,626.2,1739.5,1097.4,17,2.6,295.3,10,42,0,12
2010/10/18 13:00,1.1927,21.6,49.1,1310.7,1215.4,532.5,1743.1,1351.4,20.3,3.3,345.8,10,42,0,13
2010/10/18 14:00,1.2702,18.9,58.7,1313.8,1278.1,510.2,1674.8,1353.6,18.1,3.1,381.2,10,42,0,14
2010/10/18 15:00,1.2744,21.3,54.5,1293.9,1294,501.8,1768.9,1620.7,20.8,3.6,363.9,10,42,0,15
2010/10/18 16:00,1.3051,18.8,55.4,1419,1289.7,482.1,1901.8,1510.1,23,3.9,404.2,10,42,0,16
2010/10/18 17:00,1.3138,19.5,55.5,1513.4,1798.8,382.6,2424.2,1846.2,38,6.3,590.6,10,42,0,17
2010/10/18 18:00,1.3077,20.5,60.2,1612,1779.9,398,2474.8,1705.6,41.1,6.2,596.4,10,42,0,18
2010/10/18 19:00,1.2706,17.2,59.1,1565.6,1507.8,418.6,2053,1755.6,33.9,5.9,556.6,10,42,0,19
2010/10/18 20:00,1.341,17.6,66.3,1384.8,1626,439.6,2080,1736.6,29.3,5.4,544.4,10,42,0,20
2010/10/18 21:00,1.3175,17.1,68.5,1145.6,1180.2,597,1509.6,1223.9,13.3,2.6,305,10,42,0,21
2010/10/18 22:00,1.2622,16.3,60.3,1034.8,898,799.1,1479.4,1053.7,8,1.6,173.4,10,42,0,22
2010/10/18 23:00,1.2491,16.7,63.8,978,813.8,802.4,1407.6,942.4,7.1,1.3,158.2,10,42,0,23
2010/10/19 0:00,1.259,17,69.1,993.8,872.6,764.4,1439.6,902.4,7.5,1.2,176.2,10,42,0,0
2010/10/19 1:00,1.2564,15.6,76.9,1083.3,844.1,790.8,1329.2,955,7.4,1.5,208.8,10,42,0,1
2010/10/19 2:00,1.2273,13.1,75.9,941.5,818.3,740.7,1367.5,833.8,6,1.1,156.5,10,42,0,2
2010/10/19 3:00,1.2202,14.3,78.9,955.5,726.6,808.3,1316,876.5,5.2,1,140,10,42,0,3
2010/10/19 4:00,1.24,15.5,76,904,839.5,867.1,1375.9,866.9,5.2,1,140.9,10,42,0,4
2010/10/19 5:00,1.257,14.1,75.3,954.5,841.8,764.3,1438.3,915.8,7.4,1.4,188.7,10,42,0,5
2010/10/19 6:00,1.2626,15.8,73.4,1105.8,1031,622.2,1482.2,1162.4,12,2.1,274.5,10,42,0,6
2010/10/19 7:00,1.2824,14.4,79.2,1408,1369.9,496.3,1815,1355.5,21.5,3.8,427.2,10,42,0,7
2010/10/19 8:00,1.278,15.5,76,1583,1829.6,416.1,2362.3,1727.1,36,6.3,620.4,10,42,0,8
2010/10/19 9:00,1.2829,17.3,69.8,1449.7,1521,410.1,1928.8,1874.1,31.9,5.6,554.8,10,42,0,9
2010/10/19 10:00,1.2925,17.8,66.8,1301.1,1486.8,451,1988.7,1687.7,24.7,4.3,489.1,10,42,0,10
2010/10/19 11:00,1.331,17.8,60.6,1493.4,1463.7,474.2,1930.1,1658.7,23.7,4,537,10,42,0,11
2010/10/19 12:00,1.3652,18.4,58.7,1367.7,1526.7,455,1808.8,1815.8,26,4.6,553.8,10,42,0,12
2010/10/19 13:00,1.4193,19.4,55.8,1271.7,1247.4,576.6,1707.2,1554.8,20,3.1,379.7,10,42,0,13
2010/10/19 14:00,1.4114,22.9,50.2,1138.8,1118.9,627.2,1627.9,1166.9,12.7,2.3,230,10,42,0,14
2010/10/19 15:00,1.4482,22.3,53.5,1279.3,1146.4,577.9,1564.3,1289.6,15.1,2.6,300.8,10,42,0,15
2010/10/19 16:00,1.4756,21.3,54.1,1317.7,1208.6,587.1,1721.1,1604.4,14.8,2.5,340.9,10,42,0,16
2010/10/19 17:00,1.5205,21.3,59.6,1331,1246.4,556.5,1868.1,1596.4,21.1,3.5,369.9,10,42,0,17
2010/10/19 18:00,1.5309,22.5,62.9,1499.4,1365.1,504.7,1956.2,1511.5,24.3,4,460,10,42,0,18
